Date,VTI,VEA,VWO,AGG,TLT,TIP,VNQ,DBC,BTC-USD,BIL,LQD,HYG,GLD
2017-11-01,116.82957458496094,35.000274658203125,35.7653694152832,88.00738525390625,101.02230072021484,89.05291748046875,60.95835494995117,13.999744415283203,6767.31005859375,76.23348236083984,92.18831634521484,58.28871154785156,121.11000061035156
2017-11-02,116.85604858398438,35.07140350341797,35.877281188964844,88.05570220947266,101.46768188476562,89.18609619140625,61.474952697753906,14.08713436126709,7078.5,76.21681213378906,92.17305755615234,58.255619049072266,121.19000244140625
2017-11-03,117.16482543945312,35.039791107177734,35.66943359375,88.13623809814453,101.74300384521484,89.2487564086914,61.319969177246094,14.174521446228027,7207.759765625,76.21681213378906,92.27973937988281,58.26227569580078,120.62000274658203
2017-11-06,117.38532257080078,35.103023529052734,36.013179779052734,88.21672058105469,102.12361907958984,89.39756774902344,61.7332649230957,14.445429801940918,7022.759765625,76.23348236083984,92.30255889892578,58.268890380859375,121.6500015258789
2017-11-07,117.18243408203125,34.984458923339844,35.78934860229492,88.24089050292969,102.55284118652344,89.52289581298828,62.235084533691406,14.358038902282715,7144.3798828125,76.23348236083984,92.22638702392578,58.10332107543945,121.20999908447266
2017-11-08,117.37653350830078,35.1346435546875,35.91725540161133,88.1845474243164,102.32605743408203,89.46807861328125,62.54505920410156,14.331823348999023,7459.68994140625,76.23348236083984,92.1044692993164,57.84504699707031,121.62999725341797
2017-11-09,116.90016174316406,34.89750671386719,35.78135681152344,88.12007141113281,102.03456115722656,89.45237731933594,62.61149215698242,14.358038902282715,7143.580078125,76.21681213378906,91.86070251464844,57.56028747558594,122.12999725341797
2017-11-10,116.91779327392578,34.81056594848633,35.64546585083008,87.76579284667969,100.49594116210938,89.060791015625,62.67789077758789,14.331823348999023,6618.14013671875,76.23348236083984,91.33505249023438,57.686119079589844,121.12999725341797
2017-11-13,116.97956085205078,34.67618942260742,35.57351303100586,87.76579284667969,100.70650482177734,89.05291748046875,62.99520492553711,14.288128852844238,6559.490234375,76.23348236083984,91.35031127929688,57.646400451660156,121.30999755859375
2017-11-14,116.76783752441406,34.644569396972656,35.33369064331055,87.85433197021484,101.38668823242188,89.16258239746094,62.86238479614258,14.095870971679688,6635.75,76.23348236083984,91.37317657470703,57.40138244628906,121.55999755859375
2017-11-15,116.1679916381836,34.47857666015625,35.0459098815918,88.02346801757812,102.488037109375,89.41324615478516,62.22770690917969,14.07839584350586,7315.5400390625,76.23348236083984,91.76168060302734,57.40138244628906,121.41000366210938
